entry_price,exit_price,type,pnl_pct,pnl_usd,balance,exit_reason,timestamp,scale_ins
10.022008499999998,9.958960885714287,LONG,-12.581832131894775,-6.688399699521009,92.91160030047898,Stop Loss,2023-01-01 19:45:00,0
12.487240499999999,12.259824164285716,LONG,-36.42379366590768,-17.28584280785455,75.25411109142252,Stop Loss,2023-01-03 14:45:00,0
12.716855249999998,13.331630850000002,LONG,96.68673393133155,36.06480248887781,111.01789713593465,Profit Retracement Trailing,2023-01-03 16:15:00,0
13.2711611,13.474248042857141,SHORT,-30.605753532317635,-17.43979914843161,93.13402639895929,Stop Loss,2023-01-04 14:45:00,0
13.20389475,13.481751792857143,SHORT,-42.0871338522511,-19.979096770326773,72.78239352303667,Stop Loss,2023-01-04 16:00:00,0
13.037378050000001,12.973983749999999,SHORT,9.725007552419996,3.249332678034922,75.74059662697944,Profit Retracement Trailing,2023-01-04 20:30:00,0
13.429811549999998,13.6015958,LONG,25.58252576522591,9.381341165379137,84.81897540585067,Profit Retracement Trailing,2023-01-05 21:00:00,0
12.77750805,12.954917078571427,SHORT,-27.76895586795219,-12.120658494442969,72.35904100978429,Stop Loss,2023-01-06 13:30:00,0
13.163415,13.263385521428571,SHORT,-15.189146802493186,-5.786994790158101,66.28261005558706,Stop Loss,2023-01-07 13:15:00,0
13.058167650000001,13.121200178571426,SHORT,-9.654115379874847,-3.4659100659321114,62.55156954943259,Stop Loss,2023-01-08 00:00:00,0
12.938727400000001,13.056010457142856,SHORT,-18.128994222856022,-5.922459487244916,56.37890378398995,Stop Loss,2023-01-08 01:45:00,0
13.330661999999998,13.32523405,LONG,-0.8143556561553883,-0.45498618609925434,55.69840198275473,Profit Retracement Trailing,2023-01-08 03:00:00,0
13.841317199999999,13.703816092857144,LONG,-19.868211262849307,-5.753718440678205,49.72188993414551,Stop Loss,2023-01-08 15:00:00,0
13.8935433,13.724577135714284,LONG,-24.322976599600043,-6.24339061778642,43.27961175662251,Stop Loss,2023-01-08 16:15:00,0
17.10744945,16.594241585714286,LONG,-59.998173986796665,-13.151413432948221,29.955079876647797,Stop Loss,2023-01-09 18:30:00,0
16.63581375,16.363028678571432,LONG,-32.794917703207474,-5.029727467486249,24.805532089654957,Stop Loss,2023-01-10 22:00:00,0
15.6433744,15.441216749999999,SHORT,25.845785548673177,3.1076524226167637,27.8139623839131,Profit Retracement Trailing,2023-01-11 15:45:00,0
16.86132645,16.400666992857147,LONG,-54.640951114833925,-7.70712308146392,19.99558345291353,Stop Loss,2023-01-12 02:45:00,0
17.193492449999997,18.3596156,LONG,135.64703662053307,13.476301187338006,33.39190230643988,Profit Retracement Trailing,2023-01-13 22:30:00,0
23.66972895,23.6915483,LONG,1.8436501783431904,0.17412419801338688,33.43245889522751,Profit Retracement Trailing,2023-01-14 06:30:00,0
22.19019935,22.611871714285712,SHORT,-38.00527950513539,-6.4893207797559835,26.80940827989062,Stop Loss,2023-01-15 07:45:00,0
23.529759,23.62308255,LONG,7.932384687833048,0.9556497404473233,27.65782038721838,Profit Retracement Trailing,2023-01-15 16:00:00,0
22.628779950000002,23.153299435714285,SHORT,-46.35861826163391,-6.524087324622897,21.02310178104661,Stop Loss,2023-01-16 01:00:00,0
23.94006405,23.268688407142857,LONG,-56.08804065477367,-5.977457054873352,14.961552319049073,Stop Loss,2023-01-16 03:30:00,0
24.361874849999996,24.396095850000002,LONG,2.8093896886598477,0.15023387911958724,15.051939988892464,Profit Retracement Trailing,2023-01-16 07:00:00,0
22.432378200000002,22.955957957142857,SHORT,-46.6807177085535,-3.5747898386166304,11.416942390320262,Stop Loss,2023-01-16 15:15:00,0
22.66756055,23.037098507142858,SHORT,-32.60500452421703,-1.907659559923446,9.463615060835536,Stop Loss,2023-01-18 13:45:00,0
20.7830033,21.789932378571425,SHORT,-96.89928486624687,-4.624776153528665,4.80098444706353,Stop Loss,2023-01-18 17:00:00,0
20.60299335,20.940707978571428,SHORT,-32.7830643668513,-0.8064736305142373,3.9753068787610384,Stop Loss,2023-01-19 13:45:00,0
26.3967918,25.735540078571432,LONG,-50.100915780876576,-1.0113354701645028,2.9480701810814915,Stop Loss,2023-01-21 10:15:00,0
24.77150805,24.760374,SHORT,0.8989400223457579,0.001463710924514243,2.93774161128168,Profit Retracement Trailing,2023-01-21 23:45:00,0
24.141123399999998,24.481320257142855,SHORT,-28.18401211128865,-0.42590328689642853,2.5000873579401244,Stop Loss,2023-01-23 14:45:00,0
24.984486,24.991298099999998,LONG,0.5453063953365025,-0.0031865079330874197,2.4869005005752762,Profit Retracement Trailing,2023-01-24 03:45:00,0
22.38830025,23.256193714285715,SHORT,-77.53098311120911,-0.9743924292305159,1.502560469342459,Stop Loss,2023-01-25 06:45:00,0
23.773881,24.098644650000004,LONG,27.32104615144703,0.19916527471599982,1.695715502181089,Profit Retracement Trailing,2023-01-25 13:00:00,0
23.65346735,24.063911657142857,SHORT,-34.704789878753814,-0.30114781189582013,1.3877848282765444,Stop Loss,2023-01-27 07:45:00,0
24.62780775,24.299786885714287,LONG,-26.638251168394138,-0.19031800710804614,1.191915681855392,Stop Loss,2023-01-27 20:45:00,0
24.99859305,24.700929071428572,LONG,-23.81445851581062,-0.1466350258737486,1.0405129932542219,Stop Loss,2023-01-28 05:15:00,0
24.0387746,23.9567724,SHORT,6.82249418820222,0.03134661506081069,1.0676975563420157,Profit Retracement Trailing,2023-01-28 13:30:00,0
25.0143009,26.03227735,LONG,81.3915570992434,0.43006323975005756,1.4934900058667053,Profit Retracement Trailing,2023-01-29 18:00:00,0
23.54332245,23.970507835714283,SHORT,-36.28930339985057,-0.27707091518506927,1.2104451306581694,Stop Loss,2023-01-30 23:30:00,0
23.595796200000002,23.52645735,SHORT,5.877220621188546,0.03074271299714005,1.2363460631326768,Profit Retracement Trailing,2023-02-01 08:00:00,0
23.3105389,23.543208578571427,SHORT,-19.962616872098664,-0.1283982595563157,1.1030024193238304,Stop Loss,2023-02-01 09:15:00,0
23.114337050000003,22.916052299999997,SHORT,17.156862389873837,0.09024614206433713,1.1888365517108723,Profit Retracement Trailing,2023-02-01 16:00:00,0
23.854121099999997,24.551518100000003,LONG,58.471825231071364,0.3426728423067349,1.5267540478107637,Profit Retracement Trailing,2023-02-01 20:45:00,0
25.48643685,25.5955958,LONG,8.566042451712995,0.05925802726314147,1.5799050588826622,Profit Retracement Trailing,2023-02-02 01:15:00,0
24.6764556,25.016916492857142,SHORT,-27.59398662238521,-0.22438620729088402,1.3491992313562475,Stop Loss,2023-02-02 15:30:00,0
24.807197399999996,24.848269650000002,LONG,3.311317222799723,0.016932401080161908,1.3607348355109845,Profit Retracement Trailing,2023-02-03 15:45:00,0
24.179504200000004,24.430966521428573,SHORT,-20.799625943411126,-0.14701342282720525,1.2082784733417353,Stop Loss,2023-02-05 05:15:00,0
24.042772600000003,23.64231525,SHORT,33.31207732672258,0.19649871631937638,1.3999440757677446,Profit Retracement Trailing,2023-02-05 13:15:00,0
23.09734555,23.373766757142853,SHORT,-23.93532248495569,-0.1732073571009208,1.2211369423637528,Stop Loss,2023-02-05 21:30:00,0
22.83667595,23.080362985714284,SHORT,-21.341725586318038,-0.1352425177447229,1.0810098768495748,Stop Loss,2023-02-06 15:45:00,0
23.715151649999996,23.332070985714285,LONG,-32.30682813581844,-0.1788741930292967,0.8978116443128799,Stop Loss,2023-02-07 18:15:00,0
