equity
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
44.79749874937504
165.61963764046556
86.62054682705988
-103.9066721935048
-117.84768821939868
44.79749874937504
-117.84768821939868
-113.2006828774346
-210.78779505869818
-34.20159206402896
-127.14169890332845
-80.67164548367954
-224.72881108459364
-224.72881108459364
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
-347.4695700497711
